# Peak  xc   yc   zc  bxc      byc      bzc       sc       dc         npx      vol      mass   min_xc max_xc min_yc max_yc min_zc max_zc
    1  207  294  242  198.722  297.964  242.480   4.7543   1.6211    40873   6410.5702  14.6311    114    260    264    346    231    258
    2  192  146  127  193.612  148.250  126.803   4.6504   1.5686    15727   2087.9411  14.1383    163    232    126    190    117    137
    3  135  238  254  134.910  238.589  253.408   4.8029   1.6669     4161    663.4979  13.6507    123    150    225    251    249    258
    4  266  239  229  265.230  241.248  229.512   4.3516   1.3587    18720   2877.8013  14.2551    213    308    211    269    218    239
    5  336  180  119  335.478  180.032  118.400   4.6302   1.5760     7280    955.0694  13.7994    292    360    158    195    113    124
    6  411  116  261  410.477  116.092  261.192   4.4176   1.4702     6383   1030.2149  13.8210    388    426    101    129    255    269
    7  276  192  224  277.184  186.257  223.909   4.3714   1.3549     8339   1272.4913  13.9001    253    297    157    212    217    232
    8  232  287  280  232.269  286.461  279.694   4.5144   1.5973     2971    493.1842  13.5146    220    243    274    299    275    284
    9  251  148  253  250.976  147.339  253.170   4.5761   1.5164     1212    193.2066  13.0991    242    259    138    155    251    256
   10  323  285  331  323.149  284.699  330.823   4.5393   1.8817     2940    528.9152  13.5738    312    333    273    297    326    336
   11  135  289  171  134.732  289.537  170.535   4.5362   1.4193     3004    423.9784  13.4299    124    145    280    301    166    175
   12  172  278  260  172.581  276.748  259.580   4.2561   1.3670     6791   1093.1003  13.8355    157    186    249    296    253    267
   13  208   71  284  208.143   70.559  283.789   4.4469   1.5647     1530    255.6475  13.2258    200    216     62     79    280    288
   14  238  240  160  238.387  239.876  161.016   4.1080   1.2231     1932    269.1680  13.2106    228    250    229    251    158    166
   15  170   94  277  170.273   94.315  276.664   4.2758   1.4386     1267    209.3521  13.1256    159    180     84    103    271    279
   16  376  204  219  376.305  204.200  219.358   4.3002   1.3050     2593    392.8977  13.3842    365    387    195    214    215    225
   17  283  323  237  282.811  322.963  237.104   4.4425   1.4005      859    133.6492  12.9265    276    290    316    329    234    240
   18   85  298  155   84.689  297.311  155.539   4.2257   1.2791     2481    342.8890  13.3221     77     93    280    311    153    159
   19   82  318  173   81.960  317.661  172.649   4.2102   1.2554     1243    175.9948  13.0298     73     90    310    326    170    176
   20  148  365  318  148.498  365.307  317.526   4.1976   1.5738     1331    234.4363  13.1892    141    156    358    373    313    321
   21  303  224  152  303.517  224.007  152.245   4.1169   1.2346     1832    251.9733  13.1833    295    318    215    233    148    156
   22  352  199  145  351.516  199.446  145.018   4.1535   1.2620     2789    379.7599  13.3646    337    364    188    211    140    149
   23  191  235  231  190.911  234.882  231.306   4.0937   1.2198     2090    322.3854  13.2886    181    205    223    251    228    234
   24  272  228  281  272.523  228.182  280.753   4.0831   1.3436     1703    283.1837  13.2463    264    282    218    239    277    285
   25  346  288  240  345.941  287.826  238.701   3.9421   1.1635     1446    225.4787  13.1268    335    356    279    296    228    246
   26  287  124  254  287.571  123.510  253.933   3.9567   1.2016     2059    328.5974  13.2947    277    298    112    134    248    259
   27  326  131  279  327.525  130.350  278.878   4.0067   1.2986     2218    367.6829  13.3547    308    344    115    143    274    284
   28  388  371  215  387.452  371.662  214.503   4.1177   1.2122      554     83.3261  12.7001    379    395    365    379    212    216
   29  343   79  265  343.322   78.947  265.143   4.0557   1.2780      614     99.6872  12.7855    336    351     70     85    263    267
   30  155  218  306  154.586  217.895  306.905   3.8592   1.3276     1720    297.9503  13.2666    142    162    204    233    302    312
   31  313   92  119  313.255   91.567  119.219   4.0395   1.2479     1058    138.9457  12.9263    306    320     83     99    115    123
   32  204  204  130  203.600  203.589  130.281   3.9737   1.1999     1143    152.3951  12.9609    195    212    193    211    125    133
   33  416  114  234  415.918  114.170  233.804   4.0587   1.2068     3438    532.3339  13.5049    403    430    102    126    229    238
