# Peak  xc   yc   zc  bxc      byc      bzc       sc       dc         npx      vol      mass   min_xc max_xc min_yc max_yc min_zc max_zc
    1  231  276  237  220.556  267.839  236.724   4.1177   1.2877   107722  16735.0716  15.0117    108    318    154    348    217    261
    2  199  156  127  199.230  164.691  126.715   4.0548   1.2796    30212   4010.2070  14.3902    161    240    123    247    117    137
    3  135  237  254  135.191  238.073  253.497   4.3297   1.4341     5955    949.7327  13.7818    121    152    221    252    248    259
    4  336  180  119  334.656  180.090  118.550   4.1895   1.3630    10627   1394.6800  13.9408    288    363    156    197    113    126
    5  416  113  263  416.126  113.619  262.320   3.7531   1.1579    14304   2313.3290  14.1372    386    457     89    131    253    275
    6  231  286  280  231.421  286.076  279.769   4.0421   1.3578     4683    777.5276  13.6865    214    244    267    301    275    286
    7  251  148  253  250.822  147.558  253.445   4.1634   1.3254     1752    279.4450  13.2385    240    260    138    157    251    258
    8  323  285  331  323.041  284.752  330.829   4.2432   1.7018     3812    685.8072  13.6687    311    335    272    298    326    336
    9  135  289  171  134.701  289.464  170.537   4.1879   1.2682     4108    579.7959  13.5490    122    147    278    302    166    175
   10  170  279  260  170.618  277.329  261.309   3.8329   1.1799    11606   1874.4432  14.0484    142    188    247    297    253    278
   11  208   71  284  208.022   70.615  283.827   4.1088   1.3949     2128    355.5848  13.3509    199    217     61     81    280    288
   12  236  237  162  234.327  236.721  160.549   3.4967   0.9694     7097    987.7743  13.7450    200    264    217    252    151    168
   13  170   94  276  169.897   94.347  276.226   3.8499   1.2330     2150    354.9559  13.3319    156    181     82    105    271    280
   14  376  204  219  376.431  204.065  219.575   3.8828   1.1293     4262    646.0925  13.5799    361    391    193    216    214    226
   15  283  323  237  283.062  322.785  237.110   4.1124   1.2559     1183    184.0616  13.0493    276    292    315    330    234    240
   16   85  297  155   84.695  296.888  154.806   3.8570   1.1252     4084    563.6295  13.5202     75     95    279    313    149    159
   17   82  318  173   81.756  317.718  172.697   3.9035   1.1291     1819    257.5687  13.1805     72     92    308    327    170    176
   18  148  365  318  148.100  365.238  317.468   3.8448   1.3819     2093    368.6063  13.3650    138    157    356    374    313    322
   19  343  206  148  332.805  208.399  148.083   3.6940   1.0644     8981   1228.2168  13.8512    293    374    184    235    139    156
   20  271  229  281  271.618  229.245  280.903   3.7202   1.1753     2972    494.3412  13.4691    260    283    217    244    276    286
   21  346  288  239  345.786  287.744  238.339   3.6047   1.0247     2783    433.7308  13.3944    331    357    278    298    228    246
   22  288  123  254  287.939  123.118  253.572   3.5949   1.0473     4124    657.6891  13.5779    276    301    107    136    246    259
   23  325  130  279  326.466  130.052  278.782   3.6688   1.1432     3979    659.5021  13.5905    305    346    113    145    274    285
   24  387  372  215  386.986  371.865  215.104   3.6641   1.0286     1108    166.8514  12.9799    378    396    364    381    212    220
   25  343   78  266  343.145   78.339  265.498   3.6594   1.1042     1155    187.6332  13.0400    335    352     67     87    263    270
   26  151  223  305  149.562  221.945  305.266   3.3713   1.0823     6533   1128.3210  13.8165    126    165    202    240    295    313
   27  313   92  119  313.399   91.762  119.152   3.7228   1.1115     1747    229.4148  13.1282    305    322     82    101    115    123
   28  417  113  234  417.106  113.365  233.926   3.6852   1.0536     6232    965.1890  13.7452    400    434     95    129    229    240
   29  114  195  126  114.972  194.946  126.079   3.5111   1.0109     3203    424.6384  13.3835     95    129    183    214    117    134
   30  151  277  296  153.240  271.777  297.523   3.3895   1.0661    22456   3832.2599  14.3456    115    204    225    310    283    319
   31  306  330  132  306.064  329.614  132.121   3.6832   1.0751     1475    197.2757  13.0583    293    315    316    340    128    136
   32  414  114  299  414.077  114.388  299.682   3.4609   1.1064     2434    416.8276  13.3869    403    426    104    125    295    304
   33   98  171  182   97.710  171.151  182.118   3.6589   1.0177     4721    677.6455  13.5872     79    113    157    185    178    187
   34  135   46  274  134.684   45.607  274.325   3.5573   1.0778     1734    285.5469  13.2192    126    145     36     56    271    280
   35  252   86  217  252.129   86.121  216.585   3.5535   0.9796     1116    168.4256  12.9780    245    259     79     94    213    221
   36  350   51  217  350.327   51.364  216.630   3.5758   0.9882     3708    559.5912  13.5005    334    363     40     64    211    222
   37   79   82  330   79.301   82.499  330.178   3.5762   1.2720     1313    235.9981  13.1591     72     87     76     90    326    335
   38  286  116  178  286.390  115.995  177.958   3.4541   0.9372     3227    460.2945  13.4094    268    303    105    128    173    182
   39  358  186  169  357.995  185.520  168.398   3.5974   0.9991     1350    189.9717  13.0327    348    368    176    198    166    170
   40  270  121  205  270.273  121.059  205.196   3.4811   0.9457     2775    411.7786  13.3621    255    288    104    132    201    211
   41  298  359  137  298.265  359.168  137.117   3.6104   1.0357      603     81.1821  12.6679    293    304    352    367    135    139
   42  232  217  199  232.111  217.081  199.145   3.5761   0.9813     1185    174.3794  12.9933    222    242    207    226    196    202
   43  298  167  281  297.989  167.453  280.902   3.5182   1.0760     1290    214.5450  13.0948    289    305    159    176    277    285
   44   90  171  136   89.881  171.003  135.459   3.4958   0.9897     2356    316.4716  13.2532     80    100    158    185    131    139
   45  105  212  169  105.075  212.551  168.589   3.4980   0.9591     4226    594.9367  13.5236     88    118    194    226    164    173
   46   92  142  190   91.652  141.777  190.643   3.4586   0.9349     1922    279.2290  13.1920     77    108    129    153    187    193
   47  289  268  281  288.782  268.072  280.664   3.3721   1.0109      672    111.7093  12.8036    282    296    260    277    277    283
   48  169  275  213  169.418  274.986  212.822   3.3846   0.9110      811    121.7424  12.8285    161    177    265    284    210    216
   49  233  110  181  232.941  109.784  181.299   3.5418   0.9696     1033    148.1013  12.9209    225    242     99    123    179    183
   50  107  197  153  106.938  197.393  152.695   3.4376   0.9476     2600    357.7640  13.3013     89    120    184    207    146    158
   51  277   54  326  276.795   54.555  326.282   3.5629   1.2494     1442    257.5965  13.1945    267    285     45     65    324    329
   52   85  134  196   84.798  133.456  196.583   3.4375   0.9263     1011    148.1435  12.9157     70     98    119    148    195    198
   53  100  399  285   99.642  398.412  285.019   3.4220   1.0440     2433    407.2221  13.3693     84    110    388    410    280    290
   54  105  397  309  104.440  397.873  308.469   3.4180   1.1137     2974    516.5199  13.4808     95    115    385    415    302    317
   55  330  287  220  330.473  287.058  220.029   3.4477   0.9389     1188    180.2458  13.0024    321    340    278    299    217    223
   56  413  188  216  412.660  187.597  215.695   3.4116   0.9221     1262    190.1694  13.0236    405    420    178    195    212    220
   57  301  126  232  301.857  125.212  231.970   3.3922   0.9283     1823    281.4634  13.1947    288    317    111    137    227    237
   58  263  246  323  263.543  246.135  322.659   3.4231   1.1626     1073    190.5654  13.0536    257    270    236    254    320    327
   59   69  333  296   69.268  332.945  296.046   3.4069   1.0682     3459    589.0941  13.5326     57     80    317    347    291    301
   60  351  188  219  351.042  187.765  219.283   3.4298   0.9314     1168    176.9827  12.9936    341    359    180    196    216    222
   61  278  121  290  277.664  121.184  290.443   3.4367   1.0651     1115    188.1906  13.0366    269    286    113    130    288    293
   62  192  193  170  191.494  193.616  169.654   3.3924   0.9164     2458    346.4783  13.2834    168    209    180    210    166    176
   63  318  188  236  317.915  187.803  235.979   3.4762   0.9658      683    106.0919  12.7756    311    325    181    195    234    238
   64  147  217  235  146.995  216.970  234.962   3.4281   0.9456     1617    250.7618  13.1467    137    157    207    225    231    240
   65  319  189  242  318.885  189.448  241.416   3.4552   0.9642      480     75.1658  12.6257    313    326    184    196    240    243
   66  266  107  301  265.886  107.097  301.123   3.3695   1.0656      752    129.0716  12.8729    260    273    102    113    297    305
   67  205  155  186  205.334  154.490  186.499   3.3454   0.8914      395     57.0570  12.4969    199    212    148    160    184    188
   68   79  335  278   79.108  334.533  278.221   3.4251   1.0260     2611    432.3674  13.3931     67     89    323    345    273    284
   69  448  110  247  447.950  110.459  247.373   3.2530   0.8935      650    102.7134  12.7525    436    455    104    117    244    252
   70   83  338  338   83.261  338.404  338.400   3.4789   1.2458      317     57.7510  12.5447     75     91    332    345    338    339
   71  111  312  314  111.222  311.806  313.795   3.2896   1.0674      550     96.2677  12.7458    103    119    304    319    310    315
   72  129  449  297  128.852  448.801  296.281   3.2551   0.9987     2108    359.0987  13.3092    119    138    441    457    287    306
   73  343  125  261  342.869  125.360  260.540   3.3974   0.9731      373     60.1377  12.5300    337    349    121    131    259    262
   74   98  371  242   97.672  370.742  241.437   3.3375   0.9178      766    120.0000  12.8231     91    105    364    377    238    245
   75  126  317  262  126.083  317.497  262.241   3.3667   0.9643     1127    182.1689  13.0102    117    142    308    328    260    266
   76  373  177  111  372.676  176.515  111.000   3.4464   0.9984      148     19.2550  12.0385    366    379    170    183    111    111
   77  318  192  200  318.059  192.052  199.382   3.3241   0.8826      971    142.9405  12.8947    308    330    183    205    197    201
   78  249  415  148  249.373  415.399  148.490   3.3612   0.9202      737    100.8404  12.7479    243    256    408    422    146    151
   79  228  232  174  226.758  232.210  174.105   3.2534   0.8609     1771    251.2384  13.1368    209    239    221    243    170    179
   80  105   76  133  104.762   75.670  132.916   3.3396   0.9276     1353    181.1620  13.0032     96    114     66     86    130    136
   81  200  228  266  200.444  228.230  266.000   3.4537   1.0086      193     31.3999  12.2521    193    208    221    235    266    266
   82  363   47  257  362.575   47.333  257.373   3.4142   0.9743      602     96.5475  12.7357    355    370     37     55    256    259
   83  127  450  265  126.639  450.218  264.974   3.3161   0.9486      980    159.0560  12.9493    117    136    440    458    263    267
   84  171  287  149  171.067  286.671  147.993   3.3401   0.9124     1092    149.2635  12.9172    162    178    280    293    143    152
   85  283  121  331  283.240  121.187  330.992   3.3208   1.1363      602    108.3557  12.8053    276    290    114    129    328    333
   86  350  188  196  349.747  187.856  195.594   3.2785   0.8656     1082    158.3280  12.9369    339    360    169    198    192    198
   87  411  272  146  410.892  272.047  146.915   3.2979   0.8971      484     66.0631  12.5613    407    415    266    277    143    152
   88  142  320  283  142.423  320.467  282.598   3.3027   0.9831     2587    431.4663  13.3870    128    158    303    336    277    286
   89  361   49  253  361.112   49.231  252.591   3.3375   0.9343      556     88.5141  12.6930    353    369     41     57    251    254
   90  241  387  247  241.088  387.060  246.732   3.3063   0.9128      457     72.1393  12.6015    233    248    381    394    245    249
   91  309  126  298  308.910  125.552  297.618   3.2636   1.0068      305     52.0762  12.4716    301    316    120    132    296    300
   92  171  211  122  171.202  210.861  121.920   3.2711   0.9131      803    105.8827  12.7682    165    178    204    218    118    127
   93  241  278  335  240.746  278.072  334.699   3.3357   1.1556      158     28.5978  12.2291    235    246    273    284    334    335
   94  351  189  190  350.680  188.877  189.660   3.3198   0.8808      274     39.7419  12.3385    344    357    182    196    189    190
   95  121  169  219  120.645  169.394  218.692   3.3179   0.8871     2472    374.2852  13.3133    101    137    157    183    216    222
   96  295  173  332  294.624  172.519  332.292   3.3179   1.1383      398     71.7795  12.6267    288    300    168    176    329    336
   97  266  189  144  265.686  188.663  143.233   3.2711   0.8902      750    101.8879  12.7486    257    272    182    196    140    147
   98  276  163  257  275.770  163.082  256.295   3.3112   0.9301      237     37.9493  12.3247    269    282    157    170    255    257
   99  291   90  136  290.942   90.213  136.000   3.3899   0.9441      144     19.3532  12.0340    285    297     84     97    136    136
  100  138  295  320  135.823  290.397  320.783   3.2287   1.0575     3344    592.0858  13.5335    115    155    264    311    317    326
  101  297   96  292  297.245   95.694  292.092   3.2683   0.9932      464     78.5000  12.6481    290    306     85    105    291    294
  102  185   44  193  184.191   44.215  192.976   3.2386   0.8504      839    122.3556  12.8230    173    194     35     53    191    196
  103  234  244  113  234.677  244.258  112.566   3.2624   0.9202     1583    206.0923  13.0583    223    252    229    258    111    114
  104  305  115  168  304.861  114.647  168.271   3.2342   0.8568      442     62.1680  12.5298    297    313    108    121    167    170
  105  408  189  264  408.109  188.635  263.967   3.3010   0.9403     1710    277.1502  13.1895    395    418    179    198    261    268
  106  418  152  266  417.804  152.002  265.896   3.3147   0.9500      127     20.6543  12.0630    412    423    146    157    265    266
  107  215  257  280  215.223  256.795  280.185   3.2242   0.9436      486     80.7217  12.6541    209    221    250    263    278    282
  108  414  187  172  413.962  187.382  172.131   3.3160   0.8852      178     25.2001  12.1412    408    420    180    195    172    173
  109  194  223  215  194.614  222.518  216.140   3.2481   0.8593     1388    209.3316  13.0574    184    209    211    236    212    221
  110  141  125  160  140.381  125.297  160.000   3.3503   0.9057      171     23.7686  12.1184    133    147    118    133    160    160
  111  448  110  239  447.464  109.528  239.310   3.2821   0.8928      268     41.8407  12.3624    441    452    103    116    238    240
  112  186  225  311  186.134  224.998  310.742   3.1991   1.0138      342     59.6152  12.5311    181    191    220    230    309    315
  113  147  383  339  146.902  383.191  339.000   3.3539   1.1780       97     17.6808  12.0229    142    152    378    388    339    339
  114  354  184  163  354.172  184.215  162.646   3.2570   0.8685      492     68.6747  12.5745    347    362    177    192    161    164
  115  219  259  286  218.748  259.521  286.398   3.2502   0.9701      354     59.3908  12.5241    212    228    249    274    286    287
  116  130  227  189  130.139  227.120  188.820   3.2278   0.8464      555     80.4191  12.6403    120    137    219    236    187    191
  117  226  215  152  226.389  214.933  152.000   3.2912   0.8897      153     21.0417  12.0635    220    233    208    222    152    152
  118  344  280  256  343.658  279.836  256.172   3.2141   0.8909      229     36.6663  12.3048    338    348    276    284    254    258
  119  283   67  286  282.441   66.518  286.700   3.2355   0.9644      196     32.9061  12.2670    275    290     59     74    286    288
  120  123  450  250  123.266  450.439  250.000   3.2989   0.9141      126     19.9937  12.0444    117    129    445    456    250    250
  121  137  122  204  136.573  122.062  203.641   3.2770   0.8649      292     43.2116  12.3729    128    143    115    129    203    204
  122  414  186  164  413.848  186.385  164.436   3.2815   0.8762      211     29.5375  12.2091    408    420    180    192    164    165
  123  299   71  327  298.711   71.477  327.094   3.2108   1.0676      214     38.2675  12.3451    294    303     67     76    326    328
  124  359   52  154  358.949   51.677  154.354   3.2682   0.8788      219     30.2296  12.2194    353    364     46     57    153    155
  125  374  208  196  373.718  207.811  196.362   3.2218   0.8438      261     38.2369  12.3170    367    380    201    214    195    198
  126  368  206  175  368.291  204.890  175.370   3.1714   0.8296      448     63.6786  12.5367    361    375    193    214    174    177
  127  105  205  200  104.566  205.113  200.061   3.1878   0.8319      288     42.4725  12.3611     96    111    195    213    199    201
  128  138  287  182  138.110  287.401  182.000   3.2583   0.8590      109     15.6272  11.9304    133    143    282    293    182    182
  129  374  208  200  373.722  208.078  200.000   3.2718   0.8622      170     25.0764  12.1362    367    380    201    217    200    200
  130  408  188  202  407.736  188.554  201.976   3.2500   0.8546      154     22.7438  12.0928    402    414    182    196    201    203
  131  449  116  282  449.055  115.998  282.000   3.2603   0.9629      112     18.6673  12.0206    444    454    110    122    282    282
  132   83  130  147   82.636  130.252  147.309   3.2149   0.8646      127     17.3717  11.9771     78     88    126    135    147    148
  133  196  140  112  196.537  140.124  112.053   3.2355   0.9094      735     95.6329  12.7235    182    213    131    151    111    113
  134  153  146  329  152.816  146.323  329.000   3.2681   1.1017       59     10.5761  11.7907    148    157    143    150    329    329
  135  341  281  260  341.203  281.233  260.000   3.2695   0.9193       75     12.0845  11.8263    336    346    277    285    260    260
  136  128  114  201  128.014  114.393  201.000   3.2509   0.8546      145     21.3892  12.0661    122    134    108    121    201    201
  137  127  448  319  127.050  447.913  319.000   3.2409   1.0576      104     18.3812  12.0255    122    132    443    453    319    319
  138  128  450  271  128.072  449.939  271.566   3.2032   0.9155      677    111.0070  12.7890    120    135    443    457    269    274
  139  141   69  176  140.744   68.523  176.450   3.2283   0.8498      274     39.0546  12.3270    135    146     61     75    176    177
  140  129  447  323  129.555  446.879  323.511   3.1903   1.0469      347     61.6934  12.5500    122    138    440    453    322    325
  141  283  123  326  282.678  122.740  326.000   3.2429   1.0799       78     13.9439  11.9082    279    287    118    128    326    326
  142  134  118  142  134.465  118.445  141.304   3.1865   0.8593      787    106.5863  12.7642    126    146    112    125    138    146
  143  223  262  252  222.148  261.571  252.022   3.1752   0.8689      639    101.6404  12.7448    211    231    251    269    249    254
  144  414  191  336  414.227  190.906  336.545   3.1966   1.0885      465     84.4432  12.6914    406    422    185    198    335    339
  145  130  448  316  130.146  448.439  315.616   3.1587   1.0087      317     55.6506  12.5006    123    137    443    454    313    317
  146  130  448  308  129.795  447.723  308.628   3.1731   0.9954      224     38.9095  12.3436    124    135    442    454    308    310
  147  289   90  129  289.061   90.244  129.427   3.1734   0.8662      617     82.2108  12.6523    283    294     83     97    127    134
